,id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,No,Yes
724,725,418.0,254.0,1847.0,0.0,-0.43318409026302795,2,0.0,3,0,100,68,80,75,85,82,85,1.0,0.0
725,726,38.0,22.0,172.0,0.0,-0.43318409026302795,1,0.0,1,0,77,99,99,76,70,80,90,1.0,0.0
726,727,30.0,404.0,131.0,0.0,-0.43318409026302795,1,0.0,32,0,85,86,84,81,92,84,93,1.0,0.0
727,728,107.0,50.0,439.0,1.0,-0.43318409026302795,6,1.0,25,1,70,83,63,86,97,88,79,0.0,1.0
728,729,125.0,263.0,540.0,0.0,-0.43318409026302795,9,0.0,26,0,76,83,90,68,96,94,87,1.0,0.0
729,730,275.0,679.0,1183.0,0.0,2.3084873670979085,7,0.0,34,0,75,82,89,65,85,89,81,1.0,0.0
730,731,237.0,315.0,1015.0,1.0,-0.43318409026302795,2,1.0,25,1,97,65,96,87,87,95,100,0.0,1.0
731,732,229.0,324.0,959.0,1.0,2.3084873670979085,10,0.0,3,1,72,81,61,73,96,72,86,1.0,0.0
732,733,266.0,601.0,1143.0,1.0,2.3084873670979085,3,0.0,12,1,84,69,68,92,86,67,73,1.0,0.0
733,734,40.0,185.0,184.0,1.0,-0.43318409026302795,1,0.0,25,1,84,94,65,74,92,81,79,1.0,0.0
734,735,313.0,284.0,1373.0,1.0,-0.43318409026302795,6,0.0,50,1,94,87,99,99,86,86,85,1.0,0.0
735,736,45.0,1.0,199.0,0.0,-0.43318409026302795,7,0.0,15,0,80,91,100,87,87,94,100,1.0,0.0
736,737,429.0,674.0,1907.0,0.0,-0.43318409026302795,0,0.0,34,0,87,98,79,87,92,80,93,1.0,0.0
737,738,54.0,528.0,221.0,0.0,-0.43318409026302795,6,0.0,27,0,93,94,87,92,99,93,88,1.0,0.0
738,739,74.0,74.0,287.0,0.0,-0.43318409026302795,1,0.0,5,0,87,69,96,61,72,78,99,1.0,0.0
739,740,419.0,158.0,1854.0,1.0,-0.43318409026302795,10,1.0,0,1,64,51,70,94,86,65,80,0.0,1.0
740,741,331.0,395.0,1457.0,1.0,-0.43318409026302795,5,0.0,15,1,96,73,91,71,72,74,76,1.0,0.0
741,742,57.0,366.0,230.0,0.0,-0.43318409026302795,2,1.0,31,0,97,62,93,80,96,94,67,0.0,1.0
742,743,28.0,682.0,126.0,0.0,-0.43318409026302795,6,0.0,0,0,62,79,75,65,71,75,93,1.0,0.0
743,744,448.0,368.0,1986.0,1.0,2.3084873670979085,1,0.0,5,1,97,79,96,94,59,83,64,1.0,0.0
744,745,231.0,429.0,988.0,1.0,-0.43318409026302795,3,0.0,35,1,85,100,90,93,94,97,98,1.0,0.0
745,746,419.0,619.0,1867.0,1.0,-0.43318409026302795,0,0.0,27,1,68,95,66,65,89,84,100,1.0,0.0
746,747,379.0,349.0,1702.0,0.0,2.3084873670979085,7,0.0,1,0,45,68,99,91,88,63,61,1.0,0.0
747,748,202.0,108.0,792.0,1.0,2.3084873670979085,6,0.0,2,1,86,79,86,73,53,84,79,1.0,0.0
748,749,38.0,263.0,179.0,0.0,-0.43318409026302795,10,0.0,34,0,97,94,73,98,87,97,98,1.0,0.0
749,750,2.0,292.0,10.0,1.0,2.3084873670979085,2,1.0,18,1,93,67,65,61,61,96,65,0.0,1.0
750,751,119.0,522.0,512.0,1.0,-0.43318409026302795,1,0.0,14,1,85,93,75,72,84,63,63,1.0,0.0
751,752,26.0,81.0,111.0,0.0,-0.43318409026302795,1,0.0,6,0,88,88,98,92,71,66,90,1.0,0.0
752,753,151.0,336.0,630.0,1.0,-0.43318409026302795,5,1.0,2,1,100,67,98,71,92,79,99,0.0,1.0
753,754,25.0,232.0,106.0,1.0,-0.43318409026302795,2,0.0,19,1,93,74,88,92,77,89,96,1.0,0.0
754,755,278.0,153.0,1197.0,0.0,-0.43318409026302795,1,0.0,1,0,70,63,73,97,63,61,90,1.0,0.0
755,756,333.0,502.0,1473.0,0.0,-0.43318409026302795,2,0.0,13,0,82,67,94,88,86,89,98,1.0,0.0
756,757,33.0,677.0,139.0,0.0,2.3084873670979085,8,0.0,3,0,41,76,94,93,79,84,96,1.0,0.0
757,758,187.0,580.0,732.0,1.0,-0.43318409026302795,2,0.0,21,1,94,74,74,89,67,93,96,1.0,0.0
758,759,241.0,290.0,1030.0,0.0,2.3084873670979085,2,0.0,29,0,67,69,75,94,98,80,74,1.0,0.0
759,760,301.0,283.0,1282.0,0.0,-0.43318409026302795,0,1.0,11,0,89,75,64,81,66,82,92,0.0,1.0
760,761,353.0,601.0,1562.0,1.0,-0.43318409026302795,3,0.0,23,1,82,82,100,93,91,61,83,1.0,0.0
761,762,93.0,21.0,372.0,1.0,2.3084873670979085,2,0.0,30,1,96,79,93,92,92,71,87,1.0,0.0
762,763,192.0,220.0,747.0,0.0,-0.43318409026302795,1,0.0,13,0,94,84,84,89,52,97,76,1.0,0.0
763,764,209.0,342.0,865.0,1.0,-0.43318409026302795,4,0.0,19,1,84,65,83,99,86,75,67,1.0,0.0
764,765,414.0,366.0,1838.0,0.0,-0.43318409026302795,5,0.0,33,0,87,98,97,70,80,67,82,1.0,0.0
765,766,313.0,5.0,1358.0,1.0,-0.43318409026302795,2,0.0,21,1,90,93,66,77,72,82,82,1.0,0.0
766,767,36.0,171.0,165.0,0.0,-0.43318409026302795,7,0.0,31,0,86,81,91,83,97,83,80,1.0,0.0
767,768,434.0,519.0,1919.0,1.0,-0.43318409026302795,6,0.0,3,1,48,72,64,65,64,55,79,1.0,0.0
768,769,299.0,625.0,1274.0,0.0,2.3084873670979085,7,0.0,3,0,49,59,99,59,75,54,70,1.0,0.0
769,770,448.0,169.0,1975.0,1.0,2.3084873670979085,0,0.0,30,1,90,83,72,77,99,84,67,1.0,0.0
770,771,87.0,263.0,347.0,0.0,2.3084873670979085,5,1.0,1,0,40,51,93,100,76,60,99,0.0,1.0
771,772,133.0,608.0,567.0,0.0,-0.43318409026302795,0,1.0,8,0,78,81,71,91,79,79,75,0.0,1.0
772,773,62.0,164.0,250.0,1.0,-0.43318409026302795,2,0.0,29,1,87,68,75,96,91,72,78,1.0,0.0
773,774,181.0,80.0,704.0,0.0,-0.43318409026302795,2,0.0,18,0,79,81,68,70,60,65,71,1.0,0.0
774,775,337.0,550.0,1492.0,0.0,-0.43318409026302795,6,1.0,4,0,100,100,94,83,62,92,71,0.0,1.0
775,776,47.0,459.0,206.0,0.0,-0.43318409026302795,1,0.0,10,0,71,72,65,65,65,67,97,1.0,0.0
776,777,181.0,177.0,706.0,0.0,-0.43318409026302795,2,0.0,32,0,77,64,69,60,92,76,74,1.0,0.0
777,778,144.0,589.0,593.0,0.0,-0.43318409026302795,1,0.0,32,0,83,84,96,96,79,80,81,1.0,0.0
778,779,381.0,633.0,1724.0,1.0,-0.43318409026302795,2,1.0,16,1,96,79,80,71,67,76,63,0.0,1.0
779,780,424.0,311.0,1896.0,1.0,-0.43318409026302795,6,0.0,35,1,91,96,100,95,100,94,95,1.0,0.0
780,781,234.0,540.0,998.0,0.0,-0.43318409026302795,8,0.0,2,0,71,69,95,83,90,93,89,1.0,0.0
781,782,301.0,408.0,1285.0,0.0,-0.43318409026302795,3,0.0,27,0,84,80,75,63,71,86,63,1.0,0.0
782,783,214.0,665.0,900.0,1.0,-0.43318409026302795,3,0.0,28,1,91,61,61,85,64,76,88,1.0,0.0
783,784,184.0,610.0,722.0,1.0,-0.43318409026302795,2,0.0,2,1,59,65,72,60,94,63,75,1.0,0.0
784,785,344.0,699.0,1536.0,1.0,-0.43318409026302795,3,0.0,42,1,89,90,91,95,87,92,96,1.0,0.0
785,786,363.0,103.0,1615.0,1.0,-0.43318409026302795,7,0.0,31,1,81,92,68,93,69,78,89,1.0,0.0
786,787,303.0,146.0,1297.0,1.0,-0.43318409026302795,3,0.0,15,1,77,84,86,97,90,83,92,1.0,0.0
787,788,435.0,97.0,1922.0,1.0,-0.43318409026302795,7,0.0,1,1,72,58,73,57,67,88,70,1.0,0.0
788,789,66.0,438.0,272.0,0.0,-0.43318409026302795,5,0.0,10,0,91,63,78,93,76,76,90,1.0,0.0
789,790,430.0,682.0,1914.0,0.0,-0.43318409026302795,5,0.0,40,0,88,100,94,91,85,91,88,1.0,0.0
790,791,174.0,676.0,693.0,1.0,-0.43318409026302795,8,0.0,40,1,94,88,99,92,98,85,95,1.0,0.0
791,792,77.0,148.0,301.0,0.0,-0.43318409026302795,0,0.0,8,0,67,72,98,65,61,87,89,1.0,0.0
792,793,250.0,545.0,1065.0,0.0,-0.43318409026302795,2,0.0,22,0,88,86,82,89,81,61,83,1.0,0.0
793,794,397.0,689.0,1759.0,0.0,-0.43318409026302795,3,0.0,21,0,67,67,62,80,61,61,82,1.0,0.0
794,795,105.0,251.0,433.0,1.0,-0.43318409026302795,7,0.0,31,1,95,87,96,97,83,93,88,1.0,0.0
795,796,143.0,570.0,592.0,1.0,-0.43318409026302795,1,0.0,10,1,96,91,78,94,81,88,86,1.0,0.0
796,797,278.0,431.0,1203.0,0.0,-0.43318409026302795,3,1.0,35,0,87,99,99,100,98,96,94,0.0,1.0
797,798,313.0,686.0,1393.0,1.0,-0.43318409026302795,3,0.0,14,1,85,88,85,92,96,81,95,1.0,0.0
798,799,208.0,336.0,859.0,1.0,-0.43318409026302795,2,0.0,7,1,88,85,100,68,65,97,94,1.0,0.0
799,800,303.0,428.0,1307.0,1.0,-0.43318409026302795,5,0.0,4,1,94,68,72,99,83,53,83,1.0,0.0
800,801,301.0,154.0,1280.0,0.0,-0.43318409026302795,4,1.0,14,0,67,100,77,85,73,95,86,0.0,1.0
801,802,210.0,701.0,888.0,0.0,-0.43318409026302795,1,1.0,29,0,92,63,99,77,82,88,72,0.0,1.0
802,803,420.0,600.0,1873.0,0.0,2.3084873670979085,3,0.0,20,0,76,75,60,77,71,70,88,1.0,0.0
803,804,301.0,697.0,1288.0,0.0,-0.43318409026302795,3,1.0,24,0,86,75,96,62,81,91,84,0.0,1.0
804,805,294.0,424.0,1251.0,0.0,-0.43318409026302795,3,1.0,27,0,94,94,86,62,73,90,75,0.0,1.0
805,806,154.0,440.0,651.0,0.0,-0.43318409026302795,3,0.0,31,0,100,85,62,62,89,65,67,1.0,0.0
806,807,252.0,160.0,1071.0,0.0,-0.43318409026302795,4,0.0,27,0,74,84,71,93,65,98,61,1.0,0.0
807,808,34.0,246.0,146.0,1.0,-0.43318409026302795,2,0.0,23,1,99,98,70,73,63,62,88,1.0,0.0
808,809,322.0,324.0,1422.0,0.0,-0.43318409026302795,10,0.0,0,0,66,97,72,98,86,86,63,1.0,0.0
809,810,63.0,263.0,262.0,0.0,-0.43318409026302795,2,0.0,35,0,99,96,100,95,90,95,88,1.0,0.0
810,811,222.0,286.0,923.0,1.0,-0.43318409026302795,1,1.0,33,1,97,76,99,85,98,62,97,0.0,1.0
811,812,403.0,395.0,1792.0,1.0,-0.43318409026302795,5,1.0,11,1,81,71,76,95,99,85,71,0.0,1.0
812,813,423.0,68.0,1889.0,0.0,-0.43318409026302795,9,0.0,10,0,95,88,62,85,82,94,73,1.0,0.0
813,814,284.0,336.0,1222.0,1.0,2.3084873670979085,6,0.0,3,1,55,69,53,75,86,95,61,1.0,0.0
814,815,203.0,633.0,806.0,1.0,-0.43318409026302795,3,0.0,5,1,50,62,97,90,93,75,80,1.0,0.0
815,816,203.0,154.0,800.0,1.0,-0.43318409026302795,5,0.0,34,1,98,84,90,83,84,61,99,1.0,0.0
816,817,204.0,40.0,810.0,0.0,-0.43318409026302795,7,0.0,15,0,88,67,71,85,68,88,67,1.0,0.0
817,818,233.0,521.0,996.0,0.0,-0.43318409026302795,1,0.0,20,0,87,99,92,85,62,69,67,1.0,0.0
818,819,184.0,155.0,719.0,1.0,-0.43318409026302795,1,0.0,3,1,73,74,94,76,97,86,85,1.0,0.0
819,820,403.0,9.0,1785.0,1.0,2.3084873670979085,2,1.0,2,1,46,71,60,50,85,69,62,0.0,1.0
820,821,354.0,414.0,1571.0,0.0,-0.43318409026302795,1,0.0,27,0,88,82,90,94,99,78,65,1.0,0.0
821,822,195.0,534.0,768.0,1.0,2.3084873670979085,0,0.0,29,1,95,62,68,64,71,87,60,1.0,0.0
822,823,181.0,52.0,703.0,0.0,-0.43318409026302795,1,1.0,2,0,73,71,60,70,78,72,78,0.0,1.0
823,824,12.0,267.0,38.0,0.0,-0.43318409026302795,5,0.0,9,0,70,88,100,91,98,68,81,1.0,0.0
824,825,373.0,606.0,1668.0,1.0,-0.43318409026302795,7,0.0,14,1,84,100,99,94,84,86,63,1.0,0.0
825,826,60.0,133.0,242.0,1.0,-0.43318409026302795,8,0.0,25,1,88,60,87,90,87,86,62,1.0,0.0
826,827,419.0,290.0,1858.0,1.0,-0.43318409026302795,1,1.0,9,1,66,65,82,96,87,87,63,0.0,1.0
827,828,254.0,387.0,1093.0,1.0,2.3084873670979085,9,0.0,2,1,46,54,93,57,99,59,73,1.0,0.0
828,829,339.0,351.0,1511.0,1.0,-0.43318409026302795,5,0.0,31,1,71,92,60,73,74,86,94,1.0,0.0
829,830,93.0,329.0,386.0,1.0,-0.43318409026302795,5,0.0,3,1,76,77,99,87,95,94,85,1.0,0.0
830,831,80.0,300.0,307.0,0.0,-0.43318409026302795,5,0.0,12,0,78,95,66,70,75,99,84,1.0,0.0
831,832,89.0,517.0,351.0,1.0,-0.43318409026302795,5,0.0,5,1,100,54,70,58,50,95,92,1.0,0.0
832,833,65.0,139.0,264.0,0.0,-0.43318409026302795,10,0.0,11,0,73,97,87,93,78,99,86,1.0,0.0
833,834,195.0,77.0,754.0,1.0,-0.43318409026302795,2,0.0,4,1,96,63,85,77,82,65,88,1.0,0.0
834,835,9.0,215.0,28.0,1.0,-0.43318409026302795,2,0.0,25,1,82,84,93,70,99,66,80,1.0,0.0
835,836,24.0,692.0,105.0,1.0,-0.43318409026302795,1,0.0,33,1,81,91,71,79,98,69,75,1.0,0.0
836,837,50.0,642.0,213.0,1.0,2.3084873670979085,1,0.0,24,1,97,80,67,71,75,96,100,1.0,0.0
837,838,301.0,55.0,1279.0,0.0,-0.43318409026302795,3,0.0,0,0,92,65,95,60,93,69,82,1.0,0.0
838,839,24.0,551.0,99.0,1.0,2.3084873670979085,6,0.0,0,1,81,77,92,97,62,65,92,1.0,0.0
839,840,309.0,114.0,1325.0,0.0,-0.43318409026302795,2,0.0,3,0,99,69,71,84,96,84,69,1.0,0.0
840,841,351.0,378.0,1558.0,1.0,-0.43318409026302795,2,0.0,26,1,97,100,87,90,96,86,93,1.0,0.0
841,842,119.0,137.0,493.0,1.0,-0.43318409026302795,7,0.0,31,1,80,87,94,68,89,82,76,1.0,0.0
842,843,204.0,41.0,811.0,0.0,-0.43318409026302795,4,0.0,20,0,88,62,91,83,97,83,63,1.0,0.0
843,844,384.0,251.0,1731.0,0.0,-0.43318409026302795,1,0.0,9,0,95,72,99,67,83,78,65,1.0,0.0
844,845,400.0,92.0,1765.0,0.0,-0.43318409026302795,10,1.0,15,0,90,81,69,70,95,97,62,0.0,1.0
845,846,249.0,629.0,1060.0,1.0,-0.43318409026302795,10,0.0,1,1,77,89,50,82,71,78,70,1.0,0.0
846,847,363.0,10.0,1609.0,1.0,2.3084873670979085,1,1.0,4,1,82,69,91,95,82,85,60,0.0,1.0
847,848,303.0,106.0,1294.0,1.0,-0.43318409026302795,3,1.0,2,1,90,74,88,97,88,73,66,0.0,1.0
848,849,181.0,334.0,711.0,0.0,-0.43318409026302795,5,0.0,32,0,94,90,81,82,100,82,98,1.0,0.0
849,850,272.0,631.0,1176.0,1.0,2.3084873670979085,7,0.0,2,1,87,84,76,87,65,80,72,1.0,0.0
850,851,210.0,686.0,886.0,0.0,2.3084873670979085,1,0.0,2,0,86,66,88,98,68,79,77,1.0,0.0
851,852,185.0,567.0,728.0,0.0,-0.43318409026302795,6,0.0,19,0,84,85,83,69,82,91,69,1.0,0.0
852,853,195.0,528.0,767.0,1.0,-0.43318409026302795,4,0.0,12,1,86,63,85,64,98,97,86,1.0,0.0
853,854,448.0,290.0,1978.0,1.0,-0.43318409026302795,10,0.0,5,1,70,66,98,96,64,65,91,1.0,0.0
854,855,278.0,81.0,1195.0,0.0,-0.43318409026302795,4,0.0,22,0,87,94,72,93,44,92,83,1.0,0.0
855,856,254.0,700.0,1098.0,1.0,2.3084873670979085,7,0.0,1,1,47,78,75,62,61,55,93,1.0,0.0
856,857,44.0,166.0,195.0,1.0,-0.43318409026302795,0,0.0,21,1,96,63,77,93,61,86,83,1.0,0.0
857,858,379.0,465.0,1706.0,0.0,2.3084873670979085,4,0.0,5,0,54,93,96,59,84,79,93,1.0,0.0
858,859,148.0,491.0,605.0,0.0,-0.43318409026302795,3,1.0,5,0,59,100,64,68,86,89,91,0.0,1.0
859,860,124.0,440.0,535.0,0.0,-0.43318409026302795,2,0.0,8,0,92,99,93,82,97,70,79,1.0,0.0
860,861,313.0,10.0,1361.0,1.0,-0.43318409026302795,4,0.0,25,1,100,62,78,74,72,73,78,1.0,0.0
861,862,62.0,2.0,246.0,1.0,-0.43318409026302795,5,0.0,34,1,92,81,84,84,84,66,74,1.0,0.0
862,863,34.0,594.0,156.0,1.0,-0.43318409026302795,3,0.0,0,1,75,66,91,73,100,94,67,1.0,0.0
863,864,310.0,650.0,1331.0,0.0,-0.43318409026302795,0,0.0,34,0,93,74,63,97,64,61,92,1.0,0.0
864,865,21.0,301.0,80.0,1.0,-0.43318409026302795,2,0.0,31,1,100,96,67,63,91,96,84,1.0,0.0
865,866,437.0,138.0,1931.0,0.0,2.3084873670979085,7,0.0,1,0,80,84,67,96,88,94,86,1.0,0.0
866,867,400.0,290.0,1768.0,0.0,-0.43318409026302795,1,1.0,28,0,100,92,66,96,76,88,77,0.0,1.0
867,868,422.0,164.0,1881.0,1.0,2.3084873670979085,4,0.0,5,1,52,65,74,71,63,59,67,1.0,0.0
868,869,76.0,151.0,296.0,0.0,-0.43318409026302795,1,0.0,26,0,95,69,91,67,67,70,71,1.0,0.0
869,870,237.0,342.0,1017.0,1.0,-0.43318409026302795,1,0.0,21,1,100,67,100,65,67,92,67,1.0,0.0
870,871,170.0,349.0,678.0,1.0,-0.43318409026302795,4,0.0,22,1,96,73,90,84,64,75,62,1.0,0.0
871,872,38.0,155.0,175.0,0.0,-0.43318409026302795,3,0.0,30,0,60,67,94,74,71,98,74,1.0,0.0
872,873,338.0,624.0,1507.0,0.0,2.3084873670979085,7,0.0,2,0,51,98,90,54,77,80,71,1.0,0.0
873,874,119.0,336.0,504.0,1.0,-0.43318409026302795,5,0.0,24,1,85,100,93,64,81,78,64,1.0,0.0
874,875,98.0,601.0,414.0,1.0,-0.43318409026302795,10,0.0,15,1,76,86,68,83,82,67,69,1.0,0.0
875,876,230.0,324.0,970.0,1.0,-0.43318409026302795,1,0.0,24,1,92,63,87,92,81,78,74,1.0,0.0
876,877,2.0,188.0,9.0,1.0,-0.43318409026302795,5,0.0,3,1,90,89,95,73,79,98,68,1.0,0.0
877,878,62.0,442.0,258.0,1.0,2.3084873670979085,6,1.0,4,1,73,53,68,60,95,96,99,0.0,1.0
878,879,311.0,224.0,1337.0,0.0,-0.43318409026302795,5,0.0,42,0,90,89,92,93,97,92,100,1.0,0.0
879,880,281.0,326.0,1215.0,0.0,-0.43318409026302795,6,0.0,24,0,87,87,86,91,90,75,79,1.0,0.0
880,881,210.0,585.0,879.0,0.0,-0.43318409026302795,1,0.0,0,0,93,96,70,92,65,90,84,1.0,0.0
881,882,385.0,522.0,1740.0,0.0,-0.43318409026302795,3,0.0,4,0,75,91,68,86,81,72,89,1.0,0.0
882,883,333.0,536.0,1474.0,0.0,-0.43318409026302795,3,0.0,25,0,96,100,99,82,79,95,89,1.0,0.0
883,884,14.0,673.0,43.0,0.0,2.3084873670979085,1,1.0,1,0,63,75,68,63,63,73,79,0.0,1.0
884,885,9.0,431.0,29.0,1.0,-0.43318409026302795,5,0.0,35,1,85,90,89,98,100,97,95,1.0,0.0
885,886,69.0,260.0,276.0,1.0,-0.43318409026302795,7,0.0,20,1,93,61,65,77,97,90,90,1.0,0.0
886,887,333.0,411.0,1471.0,0.0,-0.43318409026302795,7,0.0,11,0,60,92,82,65,82,91,67,1.0,0.0
887,888,93.0,522.0,400.0,1.0,2.3084873670979085,3,0.0,21,1,95,91,63,83,75,73,74,1.0,0.0
888,889,270.0,202.0,1172.0,1.0,2.3084873670979085,9,0.0,1,1,61,73,76,51,76,50,77,1.0,0.0
889,890,354.0,432.0,1573.0,0.0,-0.43318409026302795,3,0.0,15,0,97,81,65,70,62,96,75,1.0,0.0
890,891,222.0,117.0,918.0,1.0,-0.43318409026302795,1,0.0,33,1,90,64,91,93,86,91,97,1.0,0.0
891,892,377.0,166.0,1692.0,0.0,2.3084873670979085,10,0.0,4,0,90,100,80,66,63,69,66,1.0,0.0
892,893,24.0,601.0,102.0,1.0,-0.43318409026302795,2,1.0,24,1,85,74,68,68,75,78,95,0.0,1.0
893,894,148.0,601.0,609.0,0.0,-0.43318409026302795,1,0.0,13,0,82,87,98,73,74,89,66,1.0,0.0
894,895,380.0,578.0,1717.0,1.0,2.3084873670979085,6,0.0,5,1,95,88,66,72,92,52,70,1.0,0.0
895,896,230.0,273.0,968.0,1.0,-0.43318409026302795,1,1.0,12,1,95,96,66,68,90,91,99,0.0,1.0
896,897,373.0,566.0,1666.0,1.0,-0.43318409026302795,4,1.0,8,1,81,90,71,97,81,86,73,0.0,1.0
897,898,58.0,166.0,232.0,0.0,-0.43318409026302795,2,0.0,8,0,62,69,99,95,73,79,83,1.0,0.0
898,899,83.0,631.0,323.0,1.0,-0.43318409026302795,5,0.0,8,1,95,92,89,64,77,80,66,1.0,0.0
899,900,328.0,188.0,1443.0,0.0,2.3084873670979085,4,1.0,0,0,64,62,51,85,74,91,93,0.0,1.0
900,901,337.0,188.0,1484.0,0.0,-0.43318409026302795,5,0.0,14,0,96,67,88,82,90,74,96,1.0,0.0
901,902,108.0,539.0,447.0,0.0,2.3084873670979085,4,1.0,3,0,40,58,57,68,57,99,95,0.0,1.0
902,903,363.0,334.0,1627.0,1.0,-0.43318409026302795,2,0.0,19,1,87,80,84,65,91,84,65,1.0,0.0
903,904,254.0,564.0,1095.0,1.0,-0.43318409026302795,4,0.0,29,1,74,95,82,61,70,88,92,1.0,0.0
904,905,147.0,464.0,596.0,0.0,2.3084873670979085,7,1.0,0,0,51,56,64,85,91,78,97,0.0,1.0
905,906,363.0,636.0,1635.0,1.0,-0.43318409026302795,7,0.0,5,1,57,74,98,93,63,70,67,1.0,0.0
906,907,13.0,47.0,39.0,0.0,-0.43318409026302795,6,0.0,4,0,84,54,52,52,65,54,69,1.0,0.0
907,908,210.0,692.0,887.0,0.0,-0.43318409026302795,7,0.0,1,0,84,83,71,98,93,95,99,1.0,0.0
908,909,371.0,426.0,1656.0,1.0,-0.43318409026302795,8,1.0,12,1,100,84,73,96,97,85,63,0.0,1.0
909,910,307.0,6.0,1319.0,0.0,-0.43318409026302795,3,0.0,27,0,90,91,88,95,98,99,71,1.0,0.0
910,911,204.0,248.0,822.0,0.0,-0.43318409026302795,4,1.0,12,0,97,77,66,93,99,78,91,0.0,1.0
911,912,73.0,200.0,286.0,1.0,-0.43318409026302795,3,0.0,21,1,77,93,69,75,88,81,89,1.0,0.0
912,913,436.0,555.0,1930.0,0.0,-0.43318409026302795,9,0.0,15,0,82,61,79,84,73,95,85,1.0,0.0
913,914,268.0,555.0,1155.0,0.0,-0.43318409026302795,3,0.0,26,0,89,68,83,88,69,79,74,1.0,0.0
914,915,183.0,2.0,715.0,0.0,2.3084873670979085,10,0.0,3,0,43,83,58,89,87,78,86,1.0,0.0
915,916,355.0,610.0,1580.0,0.0,-0.43318409026302795,1,0.0,31,0,86,85,66,94,62,86,92,1.0,0.0
916,917,272.0,103.0,1175.0,1.0,-0.43318409026302795,9,0.0,31,1,92,74,95,97,87,78,68,1.0,0.0
917,918,334.0,410.0,1479.0,1.0,-0.43318409026302795,3,0.0,3,1,71,70,60,84,87,87,64,1.0,0.0
918,919,136.0,431.0,576.0,0.0,-0.43318409026302795,8,0.0,16,0,92,81,71,97,96,72,63,1.0,0.0
919,920,313.0,405.0,1379.0,1.0,-0.43318409026302795,5,0.0,29,1,77,92,65,62,76,84,100,1.0,0.0
920,921,303.0,336.0,1304.0,1.0,-0.43318409026302795,4,0.0,31,1,90,62,87,63,77,71,68,1.0,0.0
921,922,222.0,541.0,936.0,1.0,-0.43318409026302795,1,0.0,46,1,91,85,98,96,98,96,93,1.0,0.0
922,923,392.0,176.0,1751.0,0.0,-0.43318409026302795,1,0.0,24,0,88,72,96,97,71,60,61,1.0,0.0
923,924,30.0,195.0,130.0,0.0,-0.43318409026302795,2,0.0,2,0,98,73,85,78,61,74,96,1.0,0.0
924,925,119.0,500.0,511.0,1.0,2.3084873670979085,10,0.0,2,1,87,60,67,88,99,56,92,1.0,0.0
925,926,333.0,46.0,1462.0,0.0,-0.43318409026302795,3,0.0,9,0,66,64,82,82,72,96,100,1.0,0.0
926,927,18.0,230.0,60.0,0.0,2.3084873670979085,7,0.0,0,0,83,98,51,72,90,59,73,1.0,0.0
927,928,84.0,484.0,330.0,1.0,-0.43318409026302795,8,0.0,4,1,40,94,90,68,61,77,92,1.0,0.0
928,929,414.0,288.0,1837.0,0.0,-0.43318409026302795,6,0.0,4,0,43,90,78,63,68,63,72,1.0,0.0
929,930,284.0,219.0,1221.0,1.0,-0.43318409026302795,4,0.0,34,1,100,97,74,74,82,75,69,1.0,0.0
930,931,422.0,66.0,1879.0,1.0,-0.43318409026302795,2,0.0,34,1,93,70,74,78,94,75,96,1.0,0.0
931,932,313.0,438.0,1382.0,1.0,-0.43318409026302795,5,0.0,32,1,98,86,82,72,79,93,94,1.0,0.0
932,933,349.0,267.0,1549.0,0.0,2.3084873670979085,4,0.0,23,0,90,95,73,81,81,62,81,1.0,0.0
933,934,419.0,462.0,1861.0,1.0,-0.43318409026302795,2,1.0,20,1,90,77,86,91,76,78,62,0.0,1.0
934,935,420.0,202.0,1870.0,0.0,-0.43318409026302795,1,0.0,5,0,68,67,65,68,63,97,63,1.0,0.0
935,936,210.0,394.0,875.0,0.0,-0.43318409026302795,5,1.0,15,0,91,60,98,77,72,74,63,0.0,1.0
936,937,305.0,462.0,1316.0,1.0,-0.43318409026302795,3,0.0,21,1,87,74,92,67,85,63,87,1.0,0.0
937,938,448.0,342.0,1981.0,1.0,-0.43318409026302795,1,0.0,30,1,91,90,88,92,75,98,91,1.0,0.0
938,939,179.0,319.0,699.0,1.0,-0.43318409026302795,3,1.0,15,1,98,72,87,74,100,84,85,0.0,1.0
939,940,168.0,236.0,669.0,1.0,-0.43318409026302795,6,1.0,18,1,85,74,79,82,71,87,67,0.0,1.0
940,941,294.0,390.0,1250.0,0.0,2.3084873670979085,10,0.0,4,0,40,97,71,70,73,81,85,1.0,0.0
941,942,200.0,648.0,789.0,1.0,-0.43318409026302795,3,0.0,24,1,76,75,76,67,60,77,100,1.0,0.0
942,943,339.0,679.0,1516.0,1.0,-0.43318409026302795,3,0.0,15,1,89,76,84,93,64,86,95,1.0,0.0
943,944,10.0,81.0,31.0,0.0,-0.43318409026302795,3,0.0,2,0,76,73,74,73,81,87,84,1.0,0.0
944,945,204.0,636.0,838.0,0.0,-0.43318409026302795,6,0.0,14,0,91,61,100,88,73,84,100,1.0,0.0
945,946,113.0,601.0,471.0,1.0,-0.43318409026302795,1,0.0,5,1,55,58,96,88,99,98,71,1.0,0.0
946,947,81.0,70.0,310.0,0.0,-0.43318409026302795,5,0.0,0,0,93,88,76,73,67,88,76,1.0,0.0
